																Class	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
																Type	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample	Sample
																Injection order	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
Alignment ID	Average Rt(min)	Average Mz	Metabolite name	Adduct ion name	Fill %	MS/MS included	INCHIKEY	SMILES	LINK	Isotope parent ID	Isotope weight number	Dot product	Reverse dot product	Fragment presence %	Spectrum reference file name	MS/MS spectrum	M	M	M	M	M	N	N	N	N	N	S 	S 	S 	S 	S 
453	5.99	610.545	iSTD iSTD Ceramide (d18:1/17:0) [M+HAc-H]- _ICWGMOFDULMCFL-QKSCFGQVSA-N	[M+Hac-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Severe_7747_007		1315362	1126566	936886.8	1220972	926090.9	857797.6	1018096	1095038	976072.4	1328224	1108165	964904.6	999786.2	1089630	1016834
148	0.58	339.2665	iSTD iSTD CUDA [M-H]- _HPTJABJPZMULFH-UHFFFAOYSA-N	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Severe_5842_005		39271.56	36756.26	31336.05	84210.25	34467.72	32033.87	29978.05	34318.2	35783.77	38559.84	37351.51	77326.88	32055.52	74781.42	82393.31
54	2.39	258.2564	iSTD iSTD FA (16:0)-d3 [M-H]- _IPCSVZSSVZVIGE-FIBGUPNXSA-N	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5965_010		9813392	9758178	9302966	9420382	9520851	9415974	9627287	9843252	9391202	9992108	9743177	9573195	9607204	9799676	9492732
415	1.83	568.3633	iSTD iSTD LPC (17:0) [M+HAc-H]- _SRRQPVVYXBTRQK-XMMPIXPASA-N	[M+Hac-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Normal 7295_012		76614.57	70681.53	57636.49	71753.81	65172.66	62730.29	66848.82	72677.8	65356.37	85862.43	72473.05	64006.86	66009.54	76396.07	66151.09
311	1.26	464.2793	iSTD iSTD LPE (17:1) [M-H]-_LNJNONCNASQZOB-HEDKFQSOSA-N	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Severe_5842_005		50037.37	53734.55	40967.36	61075.83	54276.47	45744.61	46560.31	61186.96	43997.1	64105.27	53760.54	50536.13	49394.7	64306.88	51154.12
312	1.33	464.2794	iSTD iSTD LPE (17:1) [M-H]-_LNJNONCNASQZOB-HEDKFQSOSA-N	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Severe_7747_007		76857.84	79337.27	61704.65	96457.55	85866.77	67910.94	69701.93	89893.2	66443.83	97758.09	84028.52	80917.03	73763.06	107174.5	81314.24
241	3.29	403.3073	iSTD iSTD MAG (17:0/0:0/0:0) [M+HAc-H]- _SVUQHVRAGMNPLW-UHFFFAOYSA-N	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		11971.73	13549.43	20159.43	576524.1	13182.96	591306.5	9781.662	16367.4	12180.32	429162.8	44323.62	14276.85	10647.78	245588.8	15598.88
242	3.04	403.3093	iSTD iSTD MAG (17:0/0:0/0:0) [M+HAc-H]- _SVUQHVRAGMNPLW-UHFFFAOYSA-N	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Severe_6247_004		2749206	2524169	2179370	2555454	2333652	2270057	2387784	2562862	2266714	2743583	2509706	2333802	2362774	2495777	2304163
519	3.52	694.4672	iSTD iSTD PC (12:0/13:0) [M+HAc-H]-_FCTBVSCBBWKZML-WJOKGBTCSA-N	[M+FA-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Severe_7747_007		11610.93	10981.82	8676.886	11579.56	10446.76	9730.542	10267.46	11395.42	10192.02	13314.53	11214.87	9723.782	10205.86	10327.74	9508.27
535	6.3	718.541	iSTD iSTD PE (17:0/17:0) [M-H]-_YSFFAUPDXKTJMR-DIPNUNPCSA-N	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Normal_7230_013		93909.55	88475.71	80492.88	121731.5	94188.53	95334.81	97061.91	110666	81485.07	109175.8	104750	91488.31	106168.1	130900.6	100059.6
561	4.72	749.5347	iSTD iSTD PG (17:0/17:0) [M-H]-_ZBVHXVKEMAIWQQ-QPPIDDCLSA-N	[M-H]-	0.3333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5965_010		387	7148.13	112	17483.47	2827	11797.92	3181	20007.55	5993	11375.69	2896	1596	434	1974	750
562	5.31	749.534	iSTD iSTD PG (17:0/17:0) [M-H]-_ZBVHXVKEMAIWQQ-QPPIDDCLSA-N	[M-H]-	0.4	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		12859.24	2012	6831.748	2898	2691	1681	3015	3478	1660	3167	3523	5721.023	7673.175	7332.876	6345.657
591	5.09	775.5867	iSTD iSTD SM (d18:1/17:0) [M+HAc-H]-_YMQZQHIESOAPQH-JXGHDCMNSA-N	[M-H]-	0.8	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_6816_008		10179.23	8242.494	7511.041	4806	7198.945	5562.1	6844.597	7260	7279.49	7864.84	9529.968	13629.33	10229	10232.61	8284.025
404	1.83	554.3467	LPC (16:0) [M+HAc-H]-_ASWBNKHCZGQVJV-HSZRJFAPSA-N	[M+FA-H]-	0.8666667	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Normal_6880_015		3073	6990.886	6042.163	7396.887	7050.141	4562	6799.535	7976.219	6749.571	8009.273	6711.097	6653.229	6504.781	7795.12	6992.375
604	5.5	792.5777	PC (32:0) [M+HAc-H]-_KILNVBDSWZSGLL-KXQOOQHDSA-N	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Severe_7747_007		40971.23	126289.2	12104.03	311296.2	110216.3	157241.1	111904.9	295149.9	156528.9	199814.6	128606.6	81191.91	31563.72	97446.09	85863.55
602	4.96	790.5617	PC (32:1) [M+HAc-H]-_QIBZFHLFHCIUOT-NPBIGWJUSA-N	[M-H]-	0.9333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Severe_7747_007		7992.162	55186.35	1010	69629.04	39565.73	71600.09	52357.22	46083.07	65184.63	41724.71	40832.15	41727.77	4639.682	30502.33	26218.49
600	4.48	788.5446	PC (32:2) [M+HAc-H]- _GPWHCUUIQMGELX-VHQDNGOZSA-N	[M-H]-	0.4	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_7223_007		321	1849	121	5632.889	2189	1828	4564.55	5454.793	4616.537	5001.113	5309.962	851	224	950	1149
614	5.58	804.576	PC (33:1) [M+HAc-H]- _GXTATYLPYLLNLV-MGIDVFSBSA-N	[M-H]-	0.8	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Normal_7042_014		748	6329.219	323	8852.801	5468.629	7074.281	5652.417	8836.476	5747.656	6378.045	6522.37	4195.585	921	4612.631	3433.155
615	5.26	804.5764	PC (33:1) [M+HAc-H]- _GXTATYLPYLLNLV-MGIDVFSBSA-N	[M-H]-	0.5333334	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Severe_6247_004		739	5589.944	225	7394.316	2536	7614.488	4875.835	5939.985	5267.991	2953	4816.067	3402.892	442	1709	1561
634	6.16	820.6075	PC (34:0) [M+HAc-H]-_PZNPLUBHRSSFHT-RRHRGVEJSA-N	[M-H]-	0.8	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Severe_7747_007		2655	18524.21	751	29169.56	15059.42	18995.3	19280.78	32674.34	17476.97	26166.77	24196.49	11490.34	1790	13110.27	8470.281
632	5.57	818.5925	PC (34:1) [M+HAc-H]- _WTJKGGKOPKCXLL-VYOBOKEXSA-N	[M-H]-	0.9333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Normal_7230_013		6798.785	56515.49	1528	60830.19	45026.89	46413.35	55291.58	57524.16	42104.32	52146.4	53575.91	49647.96	6754.168	55131.73	41174.26
627	5.09	816.5765	PC (34:2) [M+HAc-H]- _JLPULHDHAOZNQI-ZTIMHPMXSA-N	[M-H]-	0.8	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Severe_7747_007		656	15706.71	386	51413.82	21150.69	19501.63	18353.62	46993.57	21770.29	31902.99	25562.05	8176.464	778	13030.86	12705.15
623	4.76	814.5611	PC (34:3) [M+HAc-H]-_CNNSEHUKQJCGTE-UPPWDXJYSA-N	[M-H]-	0.4666667	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Normal_7230_013		380	3724.54	169	11055.53	3320	3168	6121.838	6254.604	5590.641	9258.666	9163.978	1768	816	2866	1955
649	6.23	846.6229	PC (36:1) [M+HAc-H]- _ATHVAWFAEPLPPQ-VRDBWYNSSA-N	[M-H]-	0.8	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_7223_007		535	10331.19	394	13618.54	7434.787	8825.733	8156.157	14913.03	7748.728	11380.55	10948.95	5270.555	1039	6292.013	4085.824
647	5.73	844.6077	PC (36:2) [M+HAc-H]- _SNKAWJBJQDLSFF-NVKMUCNASA-N	[M-H]-	0.7333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Severe_7747_007		2119	12985.38	633	29171.59	20526.85	12278.41	16294.49	30657.1	13061.06	24761.62	24297.11	4767	2104	14247.28	14331.75
646	5.17	842.592	PC (36:3) A [M+HAc-H]- _YPAZQMWFRMHBBM-CLKMJQEKSA-N	[M-H]-	0.3333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_7223_007		244	2870	290	18497.97	5666	4694	5187	13269.95	4784	9394.382	12817.27	2961	898	6859.13	4491
645	4.7	840.5757	PC (36:4) A [M+HAc-H]-_IIZPXYDJLKNOIY-JXPKJXOSSA-N	[M-H]-	0.7333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Normal_7042_014		646	4496.054	264	13516.59	7162.939	4517.78	6863.676	15200.93	5207.105	12190.69	11463.27	1490	649	4809.529	4356.714
644	4.99	840.5761	PC (36:4) B [M+HAc-H]-_IIZPXYDJLKNOIY-JXPKJXOSSA-N	[M-H]-	0.8	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Normal 7295_012		1442	6795.021	369	7840.129	11805.82	6860.73	6540.657	21017.93	5720.188	10596.46	10344.65	6107.034	2623	7004.103	13690.84
657	5.64	868.6083	PC (38:4) A [M+HAc-H]-_PSVRFUPOQYJOOZ-QNPWAGBNSA-N	[M-H]-	0.4	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Severe_7747_007		551	2180	246	3433.238	6329.87	1929	1857	11008.13	1492	4525.335	4412.645	1725	678	2721	4997.656
596	5.9	778.5968	PC (o-32:0) [M+HAc-H]-_SVWBXNAUENUONE-LDLOPFEMSA-N	[M-H]-	0.4	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Normal_7042_014		444	2252	298	6451.663	2207	4533.319	3802.745	6575.211	3899.756	5179.833	2820	1138	468	1727	799
592	5.8	776.5804	PC (p-32:0) or PC (o-32:1) [M+HAc-H]-_KEVGQWGZKKFGDC-JCUPVDEDSA-N	[M-H]-	0.5333334	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_7223_007		510	3503.64	201	5846.404	3159.842	3133.859	2106	5491.876	3136.992	4778.237	3509.438	1692	324	1697	1326
534	5.71	716.5234	PE (34:1) [M-H]- _FHQVHHIBKUMWTI-OTMQOFQLSA-N	[M-H]-	0.7333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Normal_7230_013		679	8411.95	300	23184.73	6219.4	10467.1	5611.411	29243.4	9185.037	10913.43	7999.066	4131.671	511	5341.978	2389
533	5.22	714.5084	PE (34:2) [M-H]- _HBZNVZIRJWODIB-NHCUFCNUSA-N	[M-H]-	0.5333334	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_7693_006		684	3931.627	672	10883.12	4606.626	6550.229	3201	10215.48	5468.947	6804.396	3153	1812	771	3600.427	1660
552	5.78	742.5396	PE (36:2) [M-H]- _MWRBNPKJOOWZPW-CLFAGFIQSA-N	[M-H]-	0.3333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Normal 7295_012		324	11260.63	353	19960.66	5304	11608.3	5071	22666.69	11211.08	6386	5862	3965	546	5131	2581
549	5.31	740.5237	PE (36:3) [M-H]- _DOILLFCKSSPXMF-ZKZIFNJMSA-N	[M-H]-	0.8	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_7693_006		1353	13198.21	381	29367.56	12280.62	14919.95	14790.77	23981.46	14326.07	22862.24	20219.93	8009.768	1281	14223.78	7568.977
580	5.76	766.54	PE (38:4) B [M-H]-_ANRKEHNWXKCXDB-BHFWLYLHSA-N	[M-H]-	0.5333334	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5965_010		645	3315.862	244	9213.035	4468.802	4472.531	2275	26027.29	2751	6749.727	4634.678	2555	956	3231.955	2186
538	5.41	722.5129	PE (p-36:4) or PE (o-36:5) [M-H]-_UUYSKERSKRMYME-MAIXUNBTSA-N	[M-H]-	0.7333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Normal_7042_014		643	4468.259	506	13006.25	6157.622	5059.943	3825.03	22172.14	5884.534	5433	6485.756	5068.262	1451	6127.538	3160.697
565	6.08	750.5447	PE (p-38:4) or PE (o-38:5) [M-H]-_URPXXNCTXCOATD-FXMFQVEGSA-N	[M-H]-	0.7333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_7223_007		419	5272.497	332	8618.448	5642.213	8946.59	3779.918	14083.45	6012.192	12802.43	14481.23	5408.792	1047	5104.126	1645
560	5.46	748.5294	PE (p-38:5) or PE (o-38:6) [M-H]-_KCNBSSYOJRUKOM-JALPNNRCSA-N	[M-H]-	0.7333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Normal_7042_014		158	8456.863	201	23191.5	9446.703	9861.035	5514.783	37324.73	10423.84	13589.78	11787.19	5653.941	508	5998.337	2472
643	4.46	835.5352	PI (34:1) [M-H]- _PDLAMJKMOKWLAJ-AGORXRROSA-N	[M-H]-	0.8	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Severe_5842_005		2111	35502.19	709	71994.59	30493.04	38755.72	20232.88	66855.77	32455.64	29263.67	26639.96	16621.65	1743	31238.27	10821.75
641	4.09	833.5194	PI (34:2) [M-H]- _ZPUUVEHXYAPJAQ-KOHXHNRGSA-N	[M-H]-	0.6666667	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_7693_006		605	4011.591	295	19608.74	6392.611	6799.232	4998.338	15825.61	5665.86	8352.154	7349.541	1822	536	4274.47	1461
656	5	863.5662	PI (36:1) [M-H]- _YOBFISPJJWPPTK-JUCSSFOXSA-N	[M-H]-	0.9333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_7223_007		3302.333	27503.83	1588	71332.12	23873.76	26922.76	17442.75	77900.74	25658.21	33542.07	27246.13	10879.28	3752.382	21551.93	8997.355
655	4.52	861.5508	PI (36:2) [M-H]- _KZVRAFHIKMDULK-PDPKURFXSA-N	[M-H]-	0.8	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Normal_7376_011		577	27874.78	596	87729.06	28173.12	19487.16	25579.85	58793.84	30731.73	28521.76	38162.47	16288.27	1075	31248.96	10786.6
653	3.39	859.5361	PI (36:3) [M-H]- _UPMVFTFJRCVMKL-PVJQQWEWSA-N	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Normal_6880_015		4347.909	3574.503	3379.553	4652.607	3723.175	3132.896	3805.402	3968.674	3420.54	3973.77	3685.118	4086.698	3815.827	4275.703	4161.112
654	4.16	859.5348	PI (36:3) [M-H]- _UPMVFTFJRCVMKL-PVJQQWEWSA-N	[M-H]-	0.6666667	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Severe_5842_005		1553	4335.315	1484	43267.41	8264.362	7546.315	8621.367	20097.75	7270.128	12225.85	14394.89	1797	1727	6485.435	2043
652	4.04	857.5184	PI (36:4) [M-H]-_WPXXYOUAQYYXER-BFRKKRKTSA-N	[M-H]-	0.3333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_7693_006		274	2798	103	4915.994	3633.445	4060.571	1584	10558.2	2638	4066.119	2822	1831	395	1943	1464
662	4.53	885.5503	PI (38:4) [M-H]- _KRTOMQDUKGRFDJ-MWZLTEOLSA-N	[M-H]-	0.8	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_7223_007		1105	7871.075	450	17165.24	12595.24	10640.36	6803.019	42505.97	8317.55	15181.43	10644.82	7902.624	1298	7746.091	6405.802
661	4.08	883.5335	PI (38:5) [M-H]-_WDEXQPPLSHRNLR-ZGNZFFCSSA-N	[M-H]-	0.5333334	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Severe_5842_005		361	4579.397	138	11243.93	4327.458	5221.101	2825	14334.25	3618.113	5936.712	4758.575	2119	308	2251	1365
573	4.77	761.5773	SM (d34:1) [M+HAc-H]-_RWKUXQNLWDTSLO-GWQJGLRPSA-N	[M-H]-	0.8	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Severe_7747_007		1476	6104.304	612	8409.295	14963.99	5493.889	4723.395	22106.54	8335.16	7938.203	11179.58	6722.479	1851	12076.08	9071.508
659	7.48	873.7059	SM (d42:1) [M+HAc-H]- _QEDPUVGSSDPBMD-XTAIVQBESA-N	[M-H]-	0.4666667	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_7223_007		184	3821.335	208	5250.229	4781.203	1613	2067	8828.613	4870.68	5865.413	4687.539	1840	408	1874	1315
658	6.78	871.6893	SM (d42:2) A [M+HAc-H]-_DACOGJMBYLZYDH-GXJPFUDISA-N	[M-H]-	0.4	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Normal_7042_014		370	2064	228	4651.971	4747.409	1218	1595	7484.376	4711.791	4191.864	4590.646	1863	465	2552	2771
0	1.45	205.1591	Unknown	[M-H]-	0.4	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		3706.684	4842.526	1994	5494	1809	3441	4473.075	2035	4082.578	6062	3712.387	8315.599	2524	2820	2489
1	4.3	205.1595	Unknown	[M-H]-	0.8	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		6213.056	5274.049	4183.354	2643	4708.805	4036.279	4478.885	2145	3267.355	11032.01	6417.362	1921	4195.144	11161.89	8364.746
2	3.62	205.1595	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		6886.716	7230.1	6929.188	7249.762	6523.119	6611.928	6804.701	6740.242	6746.543	7414.825	6902.503	7347.393	7453.644	7096.016	6878.489
3	0.65	223.1332	Unknown	[M-H]-	0.4	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		3433.624	3303.637	2476	3569.95	6045.424	1752	2440	2726	1891	4750.821	9999.259	1943	1888	2327	2424
5	0.73	233.166	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		79900.68	109263.9	59940.67	122131.6	66404.26	102607.5	176320.9	7538.958	217256.2	9831.063	62432.42	266356.2	75981.99	3878.509	8770.209
6	4.64	239.0603	Unknown	[M-H]-	0.3333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5965_010		1224	4819.899	867	2267	3228	5597.096	2690	9926.425	3531.054	5694.606	1696	1405	1217	1169	981
7	0.55	239.1301	Unknown	[M-H]-	0.6666667	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		4763.664	20949.13	2812	10299.85	4199.826	19844.09	18182.71	3539	20161.45	16260.78	6334.18	13449.71	3783	1267	3167
8	2.39	240.2409	Unknown	[M-H]-	0.5333334	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		3264.627	1515	1748	1533	3212.474	1238	1263	3243.329	3056.561	3268.315	1626	1598	3078.17	3513.07	3185.474
11	3.01	242.1759	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		16114.69	10563.42	7055.797	19295.67	4016.282	25673.1	5716.984	11343.27	43528.49	32090.79	30341.12	8515.965	23714.71	6371.503	9546.469
12	2.9	242.1762	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		21976.29	13695.73	7770.666	26091.63	3227.329	30303.62	5485.509	17813.34	52943.09	42394.8	37889.82	8672.161	28458.7	7450.744	9773.249
13	11.8	244.0645	Unknown	[M-H]-	0.6666667	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_6816_008		3081	2702	4818.801	5175.916	5854.49	2639	4974.513	2663	5246.328	5200.341	5439.072	5592.111	4987.382	6770.067	2780
14	1.95	244.2365	Unknown	[M-H]-	0.5333334	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		4622.4	4022.09	2564	2537	2578	2597	3583.701	4020.202	3189	4203.888	3991.221	3224.145	3165.326	3249	2569
15	3.11	248.9733	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		28744.61	33228.87	33945.54	33193.95	33031.9	33895.95	33858.5	32614.08	32819.81	33488.09	34203.67	31641.41	33322.54	33190.23	32765.77
16	11.85	248.9735	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		27746.13	30742.7	30358.77	30990.52	30470.63	30329.33	31598.52	31054.51	31221.2	30734.07	31395.18	31018.14	31222.04	30405.2	31133.45
17	2.97	248.9734	Unknown	[M-H]-	0.6666667	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5965_010		5489	31892.54	31260.37	4928	30887.42	4596	2955	30633.25	29739.31	5111	31479.8	30464.55	31204.5	30029.58	30495.84
28	2.37	256.2364	Unknown	[M-H]-	0.3333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		124020.6	105578	85656	61404	82079	90154	67771	91100.98	85408	90516.71	94714.88	92906	97087	54601	117229
29	0.65	257.1774	Unknown	[M-H]-	0.9333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		60676.62	61650.41	234676.5	231841.9	159991.6	131158.4	140745.7	258508.9	277228.6	316630.4	173943.8	0	248698.2	236631.1	369622.6
30	2.41	257.2448	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		52898.78	52870.63	49620.61	53013.81	51358.99	48576.3	48536.46	51604.23	48560.11	54204.98	50455.71	50705.77	52050.08	52504.91	51713.27
55	2.33	258.3867	Unknown	[M-H]-	0.3333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		846532.8	1022971	935434	1015075	964745	949472	990456	1030285	962490	1068946	850525.4	939511.9	984771	984063.6	933742.8
56	2.39	258.3877	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		1082231	1064941	986310.5	1005121	1028613	1005170	1042573	1081287	1006433	1116065	1064039	1030917	1033102	1073208	1015527
57	2.37	260.3981	Unknown	[M-H]-	0.3333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5965_010		8185	19542.85	16346	4504	17048.74	6993	4888	18140	16029	20874.11	19129.68	5129	18213	3684	17607.32
58	2.37	264.3584	Unknown	[M-H]-	0.3333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		8690.619	2188	2546	7582.054	2554	6534.942	7918.554	2503	2095	2575	7980.362	2490	2517	2395	2928
59	2.39	264.4899	Unknown	[M-H]-	0.3333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5965_010		2909	7060.942	2592	10346.46	2615	2777	8086.105	2910	0	2813	7973.026	8470.929	2677	2752	2453
60	2.38	264.5677	Unknown	[M-H]-	0.3333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_7693_006		2716	2954	2600	2806	8137.616	8066.899	2748	2857	2663	3116	2882	2600	7621.948	9561.896	8769.597
61	2.38	264.5971	Unknown	[M-H]-	0.3333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_7693_006		2741	2848	2695	3135	7376.3	2432	2620	2798	2584	7245.292	8538.421	8710.558	2627	2972	7253.088
62	2.35	264.7334	Unknown	[M-H]-	0.3333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5965_010		2784	7704.213	2616	2527	2608	6898.883	5858.394	2622	2614	8002.462	573	2616	2494	8111.336	2408
63	2.37	264.9045	Unknown	[M-H]-	0.3333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_6816_008		2505	2602	7444.317	2190	2565	2482	2444	2748	9995.809	2966	6161.031	9069.672	8560.055	2752	2917
64	2.33	265.1473	Unknown	[M-H]-	0.3333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		7431.615	5031	3937	4016	3997	4350	7383.162	4487	4121	4620	9923.566	8692.637	8179.843	3744	3915
65	0.63	265.1483	Unknown	[M-H]-	1	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		14002.66	11977.3	12067.44	24682.78	13445.7	7994.879	13069.66	12572.23	18277.88	11599.82	15596.09	27097.36	16942.61	14223.13	16684.02
66	3.17	265.1482	Unknown	[M-H]-	0.9333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5965_010		957	4341.691	4004.415	4903.08	4534.07	4110.357	3952.197	4466.318	4004.799	3924.885	3934.399	4264.311	4025.337	4180.16	4897.624
67	2.39	265.1481	Unknown	[M-H]-	0.8	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5148_009		7822.825	7438.544	8182.354	9253.561	11251.88	7396.192	10153.65	9173.962	9264.631	10577.35	2795	1642	8313.146	10604.77	1936
68	2.4	265.7216	Unknown	[M-H]-	0.3333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5965_010		2483	6509.554	5404.616	7668.813	6560.418	2116	2033	2313	2096	2339	5645.967	2296	2180	2298	2314
69	2.37	265.7533	Unknown	[M-H]-	0.3333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_7693_006		2362	0	2184	2411	6996.744	5729.51	2193	2354	2054	2346	6067.309	2119	5707.068	6096.135	2127
70	2.38	265.8655	Unknown	[M-H]-	0.4	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_7223_007		2183	2395	1956	6579.496	6502.944	5095.273	7106.361	6852.773	2074	2531	0	2168	2192	2347	7152.061
71	2.37	266.1354	Unknown	[M-H]-	0.3333333	FALSE	No record	No record	No record	-1	-1	-1	-1	-1	BAL_Mild_5965_010		2190	6002.374	2006	7479.245	6413.557	2289	2387	2645	2169	7203.019	6286.245	2395	2200	2494	2142
